DeliveryEntity,ReportingDate,AccruedFeesAmountDebitCreditIndicator,AccruedFeesAmountReportingAmount,AccruedFeesAmountReportingCurrency,AccruedFeesAmountTransactionAmount,AccruedFeesAmountTransactionCurrency,AlternativeLocalReferenceIdentifier,ApprovedLossGivenDefaultRatingDate,ArrangementParticipationType,BaselIIProductType,BookType,BorrowingBaseReportingAmount,BorrowingBaseReportingCurrency,BorrowingBaseTransactionAmount,BorrowingBaseTransactionCurrency,BusinessSegment,ContractStatus,ContractStatusDate,CreditAgreement,CreditAssessmentForDrawDownUnderUnadvisedCreditLimitIndicator,CreditConversionFactor,CreditLimitReportingAmount,CreditLimitReportingCurrency,CreditLimitTransactionAmount,CreditLimitTransactionCurrency,CreditProductProgramSegment,Default,DefaultDate,DefaultEndDate,DownturnLossGivenDefault,EADAmountBeforeApplicationOfConservatismReportingAmount,EADAmountBeforeApplicationOfConservatismReportingCurrency,EADAmountBeforeApplicationOfConservatismTransactionAmount,EADAmountBeforeApplicationOfConservatismTransactionCurrency,EADModelCode,ELBEPercentageBeforeApplicationOfConservatism,ExemptionFromAdvancedInternalRatingBasedApproach,ExposureAtDefaultReportingAmount,ExposureAtDefaultReportingCurrency,FacilityType,Forborne,ForborneDate,GlobalFacilityIdentifier,HighQualityIndicator,Ifrs9RiskStage,IncomeProducingRealEstateFinance,InfrastructuralSupportingFactor,InsuredFlag,LandAcquisitionDevelopmentAndConstructionExposureFinance,LGDMarginOfConservatism,LGDModelCode,LGDPercentageBeforeConservatism,LGDType,LoanLossAllowanceRcoa,LoanLossAllowanceReportingAmount,LoanLossAllowanceReportingCurrency,LoanLossAllowanceTransactionAmount,LoanLossAllowanceTransactionCurrency,LocalFacilityIdentifier,LocalReferenceIdentifier,LossGivenDefaultClass,MaturityDate,NonperformingEndDate,NonperformingStartDate,ParentCreditFacility,ParentCreditFacilitySourceSystemIdentifier,PDMarginOfConservatism,PDModelCode,PDPercentageBeforeConservatism,PensionerFlag,PerformingIndicator,PlNplIndicator,ProbabilityOfDefault,ProductProgram,ProjectFinancePhaseIndicator,ReportingEntity,Revolving,RiskWeightedExposureApproach,SourceSystemIdentifier,SpecialisedLendingType,ThroughTheCycleLossGivenDefault,TradeDate,TypeOfCommitment,UnadvisedCreditLimitReportingAmount,UnadvisedCreditLimitReportingCurrency,UnadvisedCreditLimitTransactionAmount,UnadvisedCreditLimitTransactionCurrency,UndrawnRcoa,UndrawnReportingAmount,UndrawnReportingCurrency,UndrawnTransactionAmount,UndrawnTransactionCurrency
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,480122.91,EUR,499997.82,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427198670350,null,null,2025-01-27,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-15,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,GBP,2440,ACTIVE,null,N,null,null,60215.57,EUR,50000.06,GBP,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427253240350,null,null,2025-03-10,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-18,Y,0,EUR,0,EUR,75071010,0,EUR,0,GBP
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427257710350,null,null,2025-01-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-22,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427257840350,null,null,2025-01-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-22,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427258140350,null,null,2025-02-25,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-22,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427258170350,null,null,2025-02-25,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-22,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427258720350,null,null,2025-02-25,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-22,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427258790350,null,null,2025-02-25,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-22,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,595000,EUR,595000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427259030053,null,null,2034-11-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2024-11-26,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1400000,EUR,1400000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427259720350,null,null,2025-02-18,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-18,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,500000,EUR,500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427260250350,null,null,2025-02-18,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-18,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,500000,EUR,500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427263800350,null,null,2025-02-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-18,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2500000,EUR,2500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427272910350,null,null,2025-05-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-18,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,10350000,EUR,10350000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427274660350,null,null,2025-11-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-18,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1250000,EUR,1250000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427280780350,null,null,2025-01-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-18,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,2304589.98,EUR,2399989.57,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427295880350,null,null,2025-02-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1500000,EUR,1500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427296030350,null,null,2025-11-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,135000,EUR,135000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427296070350,null,null,2025-01-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,642000,EUR,642000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427296120350,null,null,2025-02-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,5000000,EUR,5000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427298290350,null,null,2025-02-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-18,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,192049.16,EUR,199999.13,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427302100350,null,null,2025-02-19,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,482000,EUR,482000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427302930350,null,null,2025-02-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,GBP,2440,ACTIVE,null,N,null,null,149292011.72,EUR,123964769.64,GBP,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427303150350,null,null,2025-03-31,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,GBP
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,GBP,6010,ACTIVE,null,N,null,null,149292011.72,EUR,123964769.64,GBP,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427303160321,null,null,2025-03-31,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525107,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,GBP
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,152000,EUR,152000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427303310350,null,null,2025-05-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2100000,EUR,2100000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427305510350,null,null,2025-05-19,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,490000,EUR,490000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427305600350,null,null,2025-01-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1500000,EUR,1500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427305700350,null,null,2025-01-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2600000,EUR,2600000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427359400350,null,null,2025-01-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2000000,EUR,2000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427359420350,null,null,2025-01-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,500000,EUR,500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427366390350,null,null,2025-02-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,500000,EUR,500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427366430350,null,null,2025-02-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,2400614.56,EUR,2499989.13,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427399210350,null,null,2025-11-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,2400614.56,EUR,2499989.13,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427399540350,null,null,2025-10-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,251000,EUR,251000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427405310350,null,null,2025-03-12,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,36646130.41,EUR,38163114.2,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427408500350,null,null,2025-01-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,400000,EUR,400000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427411860350,null,null,2025-11-07,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-21,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,400000,EUR,400000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427411870321,null,null,2025-11-07,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525107,N,null,AAB.SYS.1861,null,null,2024-11-21,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,192049.16,EUR,199999.13,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427413560350,null,null,2025-01-02,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,975000,EUR,975000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427413940350,null,null,2025-05-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-21,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,163241.79,EUR,169999.26,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427414100350,null,null,2025-01-31,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2305000,EUR,2305000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427414120350,null,null,2025-01-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-21,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,300000,EUR,300000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427414260350,null,null,2025-02-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-21,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,135394.66,EUR,140999.39,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427415250350,null,null,2025-02-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-21,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,285193.01,EUR,296998.71,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427415380350,null,null,2025-01-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-21,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,108880695.99,EUR,113387863.57,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427415880350,null,null,2025-03-04,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,6010,ACTIVE,null,N,null,null,108880695.99,EUR,113387863.57,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427415890321,null,null,2025-03-04,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525107,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,GBP,2440,ACTIVE,null,N,null,null,60215.57,EUR,50000.06,GBP,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427418480350,null,null,2025-01-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,GBP
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,225657.77,EUR,234998.98,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00427418530350,null,null,2025-02-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-11-19,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
