DeliveryEntity,ReportingDate,AccruedFeesAmountDebitCreditIndicator,AccruedFeesAmountReportingAmount,AccruedFeesAmountReportingCurrency,AccruedFeesAmountTransactionAmount,AccruedFeesAmountTransactionCurrency,AlternativeLocalReferenceIdentifier,ApprovedLossGivenDefaultRatingDate,ArrangementParticipationType,BaselIIProductType,BookType,BorrowingBaseReportingAmount,BorrowingBaseReportingCurrency,BorrowingBaseTransactionAmount,BorrowingBaseTransactionCurrency,BusinessSegment,ContractStatus,ContractStatusDate,CreditAgreement,CreditAssessmentForDrawDownUnderUnadvisedCreditLimitIndicator,CreditConversionFactor,CreditLimitReportingAmount,CreditLimitReportingCurrency,CreditLimitTransactionAmount,CreditLimitTransactionCurrency,CreditProductProgramSegment,Default,DefaultDate,DefaultEndDate,DownturnLossGivenDefault,EADAmountBeforeApplicationOfConservatismReportingAmount,EADAmountBeforeApplicationOfConservatismReportingCurrency,EADAmountBeforeApplicationOfConservatismTransactionAmount,EADAmountBeforeApplicationOfConservatismTransactionCurrency,EADModelCode,ELBEPercentageBeforeApplicationOfConservatism,ExemptionFromAdvancedInternalRatingBasedApproach,ExposureAtDefaultReportingAmount,ExposureAtDefaultReportingCurrency,FacilityType,Forborne,ForborneDate,GlobalFacilityIdentifier,HighQualityIndicator,Ifrs9RiskStage,IncomeProducingRealEstateFinance,InfrastructuralSupportingFactor,InsuredFlag,LandAcquisitionDevelopmentAndConstructionExposureFinance,LGDMarginOfConservatism,LGDModelCode,LGDPercentageBeforeConservatism,LGDType,LoanLossAllowanceRcoa,LoanLossAllowanceReportingAmount,LoanLossAllowanceReportingCurrency,LoanLossAllowanceTransactionAmount,LoanLossAllowanceTransactionCurrency,LocalFacilityIdentifier,LocalReferenceIdentifier,LossGivenDefaultClass,MaturityDate,NonperformingEndDate,NonperformingStartDate,ParentCreditFacility,ParentCreditFacilitySourceSystemIdentifier,PDMarginOfConservatism,PDModelCode,PDPercentageBeforeConservatism,PensionerFlag,PerformingIndicator,PlNplIndicator,ProbabilityOfDefault,ProductProgram,ProjectFinancePhaseIndicator,ReportingEntity,Revolving,RiskWeightedExposureApproach,SourceSystemIdentifier,SpecialisedLendingType,ThroughTheCycleLossGivenDefault,TradeDate,TypeOfCommitment,UnadvisedCreditLimitReportingAmount,UnadvisedCreditLimitReportingCurrency,UnadvisedCreditLimitTransactionAmount,UnadvisedCreditLimitTransactionCurrency,UndrawnRcoa,UndrawnReportingAmount,UndrawnReportingCurrency,UndrawnTransactionAmount,UndrawnTransactionCurrency
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,MXN,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134930,0001349/N/00013490012,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-23,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,TRY,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134931,0001349/N/00013490020,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-23,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,RON,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134932,0001349/N/00013490016,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-23,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,BCF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134933,0001349/N/FUS,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2018-01-17,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,RUB,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134934,0001349/N/00013490040,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2021-10-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,CHF,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013494,0001349/N/001349NS04A,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2006-06-07,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013495,0001349/N/001349NS00A,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2006-06-07,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,JPY,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013496,0001349/N/001349NS10A,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2006-06-07,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,CZK,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013497,0001349/N/00013490001,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,AUD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013498,0001349/N/001349NS02A,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,GBP,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013499,0001349/N/001349NS07A,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,BCF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00015362,0001536/N/FUS,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-05-06,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00015363,0001536/N/001536CV00A,null,null,null,null,1N00015362,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-05-06,Y,null,null,null,null,null,0,EUR,0,EUR
