LB_RATING_ID,DATA_TYPE,STATEMENT_TYPE,FITCH_ID,DATE_BALANCE,CURRENT_FINANCIAL_DATA_ID,CURRENCY_ISO,BALANCE_UNIT,CONSOL_DEGREE,ACC_METHOD,TOTAL_ASSETS,TOTAL_ASSETS_PREV_YEAR,CURRENT_EQUITY,EQUITY_PREV_YEAR,ALLOC_CREDIT,PROV_CREDIT,GENERAL_ADMIN_EFFORT,NET_INTEREST_YIELD,OTHER_OPERATING_INCOME,ANNUAL_NET_PROFIT,FX_RATE_EUR_LBR,FX_RATE_EUR_LBR_DATE,FX_RATE_EUR_ANALYST,CUSTOMER_DEPOSITS,TOTAL_ASSETS_2YEARS_AGO,DEACTIVATE_LTD,COM_DEACTIVATE_LTD,NET_PROFIT_PREV,NET_PROFIT_2_AGO,CPI,BALANCE_SHEET_MODIFIED,INCOME_STATEMENT_MODIFIED
666100_101284,2,ORIGINAL_IMPORT,114903,2023-12-31T00:00:00Z,114903#10844637#C,CNY,Million,Fully consolidated,IFRS,5719.88519963,5068.91038362,483.28996636,449.86816943,3248.76581601,96.74544797,29.18176692,84.33645301,19.26230034,46.72389452,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,4289.70463678,4500.88188251,0,null,46.3392167,44.81714152,124.1,0,0
666100_101286,2,ORIGINAL_IMPORT,113357,2023-12-31T00:00:00Z,113357#10840248#C,HKD,Million,Fully consolidated,IFRS,106.1780832,107.2051344,17.360190792,16.641741816,52.222470048,1.114466472,0.462149856,1.265510232,0.29397312,0.747173952,0.1159242203371656,2023-12-31T00:00:00Z,0.11592,69.800404968,107.559293184,0,null,0.698162976,0.656721576,124.1,0,0
666100_101287,2,ORIGINAL_IMPORT,1465153,2023-12-31T00:00:00Z,1465153#10847129#U,BRL,Million,Not consolidated,National accounting law,0.3460912573,0.39113485809,0.02985063467,0.03060587662,0.08433093228,0.01131126522,0.00927127176,0.00562519888,0.00102970565,-0.00083907474,0.18671259796576622,2023-12-31T00:00:00Z,0.18671,0.18442448289,0.26595252465,0,null,-0.00057151931,-0.00624638305,124.1,0,0
666100_101288,2,ORIGINAL_IMPORT,107695,2023-12-31T00:00:00Z,107695#10844368#C,CNY,Million,Fully consolidated,IFRS,4904.42798322,4427.85298667,405.93030978,368.07294468,2953.97975469,99.58919731,28.52220954,79.71827165,17.27940519,42.5449062,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,3538.88378767,3871.60169263,0,null,41.57271811,38.89366616,124.1,0,0
666100_101289,2,ORIGINAL_IMPORT,107353,2023-12-31T00:00:00Z,107353#10844696#C,CNY,Million,Fully consolidated,IFRS,5102.54640233,4341.44469936,370.71206999,342.1610672,2781.01409502,112.97895435,30.57420849,73.1668475,14.93947374,34.5288654,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,3698.13694996,3719.97976535,0,null,33.12708202,30.96054992,124.1,0,0
666100_101290,2,ORIGINAL_IMPORT,113968,2023-12-31T00:00:00Z,113968#10844727#C,CNY,Million,Fully consolidated,IFRS,4150.34428302,3697.50733756,352.78961555,328.02562897,2492.45518187,62.05367676,25.69906337,60.28769076,17.4435907,31.52809687,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,2931.4151885,3419.66655176,0,null,30.29369825,29.09257183,124.1,0,0
666100_101291,2,ORIGINAL_IMPORT,113995,2023-12-31T00:00:00Z,113995#10844750#C,HKD,Million,Fully consolidated,IFRS,427.23220176,404.69109408,35.29045296,35.97310584,196.4681712,1.70773344,1.98118872,5.41937592,2.24977536,4.05615672,0.1159242203371656,2023-12-31T00:00:00Z,0.11592,290.71704312,399.109662,0,null,3.42972504,2.80885752,124.1,0,0
666100_101292,2,ORIGINAL_IMPORT,107516,2023-12-31T00:00:00Z,107516#10844698#C,CNY,Million,Fully consolidated,IFRS,1799.31860184,1662.53134087,140.6966165,132.25981034,994.5905182,26.41364785,12.00422585,21.00282031,11.34697193,11.93345844,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,1094.29898355,1492.86692329,0,null,11.76748135,11.38152383,124.1,0,0
666100_101293,2,ORIGINAL_IMPORT,112030,2023-12-31T00:00:00Z,112030#10840223#C,CNY,Million,Fully consolidated,IFRS,1411.31496951,1297.47656864,138.94074013,122.11383686,800.16505735,34.2473314,15.10404316,27.51175842,15.88005324,18.94032782,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,1054.53652906,1183.59721737,0,null,17.82545318,15.46312698,124.1,0,0
666100_101294,2,ORIGINAL_IMPORT,114905,2023-12-31T00:00:00Z,114905#10844738#C,CNY,Million,Fully consolidated,National accounting law,1299.96097822,1185.85588787,103.36380043,96.91142506,697.2010352,18.80237616,8.08693618,18.74798891,8.22949476,9.93738238,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,667.62768008,1100.92898128,0,null,11.82621958,10.72593352,124.1,0,0
666100_101295,2,ORIGINAL_IMPORT,107707,2023-12-31T00:00:00Z,107707#10840291#C,CNY,Million,Fully consolidated,IFRS,1158.44637748,1093.82907771,94.01635975,87.7656651,688.9584875,17.21733974,8.61327679,18.36868583,8.03216502,8.70989414,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,699.69606629,1029.24786548,0,null,8.0557115,7.21456469,124.1,0,0
666100_101296,2,ORIGINAL_IMPORT,112032,2023-12-31T00:00:00Z,112032#10842383#C,CNY,Million,Fully consolidated,IFRS,982.16527105,928.50847381,81.61939397,78.42180758,568.61447574,12.74222884,6.64471428,13.10809507,4.4738312,4.60512842,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,557.08936957,889.74802442,0,null,4.57838269,4.46013841,124.1,0,0
666100_101297,2,ORIGINAL_IMPORT,107696,2023-12-31T00:00:00Z,107696#10841338#C,CNY,Million,Fully consolidated,IFRS,866.71470412,806.2762647,70.99583645,65.26636361,487.83226151,11.50232751,5.34863412,13.70904219,4.89446859,5.25649572,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,523.97674816,755.28776993,0,null,5.7637688,5.58448283,124.1,0,0
666100_101298,2,ORIGINAL_IMPORT,1003975,2023-12-31T00:00:00Z,1003975#10859321#C,CNY,Million,Fully consolidated,National accounting law,817.20822992,759.76006549,50.29400158,49.37773638,664.39490194,null,0.65968535,3.2555568,-0.27283204,1.13099886,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,27.70832034,696.999277698,0,null,1.0314382,0.998818647,124.1,0,0
666100_101299,2,ORIGINAL_IMPORT,112029,2023-12-31T00:00:00Z,112029#10833862#C,CNY,Million,Fully consolidated,National accounting law,714.98323452,680.99414658,60.44381416,55.6259996,424.8744767,12.45826341,5.89122692,16.62893368,4.42916967,5.94484635,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,442.55698739,629.7889986,0,null,5.82468252,4.64991792,124.1,0,0
666100_101300,2,ORIGINAL_IMPORT,112031,2023-12-31T00:00:00Z,112031#10855932#C,CNY,Million,Fully consolidated,National accounting law,544.48240502,499.10437099,41.17588314,41.37551634,288.77659012,7.88128839,3.93264607,9.01446274,2.90824622,3.43535465,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,277.16779157,470.45444739,0,null,3.2619553,3.05886691,124.1,0,0
666100_101301,2,ORIGINAL_IMPORT,113541,2023-12-31T00:00:00Z,113541#10847235#C,CNY,Million,Fully consolidated,National accounting law,479.71845163,433.55621744,42.00384904,39.74965749,251.43430427,7.16939128,2.47058882,6.4432895,2.03753834,3.29292404,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,268.86893707,391.45498323,0,null,3.1902921,2.86550424,124.1,0,0
666100_101302,2,ORIGINAL_IMPORT,114904,2023-12-31T00:00:00Z,114904#10855893#C,CNY,Million,Fully consolidated,National accounting law,449.113479152,437.389200474,35.445680871,33.508867718,258.618719228,6.689478186,3.475063741,6.535248742,2.378911112,2.049925836,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,279.169818235,429.977216465,0,null,1.987156551,2.236454908,124.1,0,0
666100_101303,2,ORIGINAL_IMPORT,113559,2023-12-31T00:00:00Z,113559#10816733#C,JOD,Million,Fully consolidated,IFRS,11.088123741,10.809160354,1.696910131,1.608991299,5.717407649,0.77567923,0.23640965,0.482020108,0.077823501,0.179926912,1.277889948117668,2023-12-31T00:00:00Z,1.27789,7.219950711,10.536586417,0,null,0.169192636,0.140695689,124.1,0,0
666100_101304,2,MODIFIED,111801,2023-12-31T00:00:00Z,111801#10837167#C,EUR,Million,Fully consolidated,IFRS,24.592,23.66,2.681,2.686,14.366,0.551,0.379,0.689,0.274,0.509,1,2023-12-31T00:00:00Z,1,19.946,21.094,0,null,0.248,0.199,124.1,1,1
666100_101305,2,ORIGINAL_IMPORT,111588,2023-12-31T00:00:00Z,111588#10824358#C,USD,Million,Fully consolidated,National accounting law,136.13125090054,140.00080524128,10.50210455542,9.87311194868,42.980048566,0.16188855962,4.68581675138,1.80895681394,4.2435122837,1.01415620506,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,106.02311454644,166.47526956164,0,null,1.21274038672,1.40861466256,124.1,0,0
666100_101306,2,ORIGINAL_IMPORT,1001105,2023-12-31T00:00:00Z,1001105#10844689#U,GBP,Million,Not consolidated,National accounting law,2.797481076,3.011172742,0.276426834,0.266047854,0.225569832,0.000115322,0.080379434,0.070692386,0.022603112,0.011878166,1.1532229698951142,2023-12-31T00:00:00Z,1.15322,2.22283155,3.351372642,0,null,0.013723318,0.010609624,124.1,0,0
666100_101307,2,ORIGINAL_IMPORT,1283,2023-12-31T00:00:00Z,1283#10824377#C,USD,Million,Fully consolidated,National accounting law,265.67949276,270.0120804,23.00475382,24.08110558,33.26633634,0.1223127,8.13787164,2.9355048,7.62778238,1.88995772,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,205.72814936,281.82929926,0,null,2.5142055,2.40729514,124.1,0,0
666100_101308,2,ORIGINAL_IMPORT,1708,2023-12-31T00:00:00Z,1708#10824411#C,USD,Million,Fully consolidated,National accounting law,1570.35372888,1556.11743662,147.68307204,146.2950494,806.06968564,13.23423414,41.12515382,49.82475786,19.74126978,19.9369701,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,1283.72705372,1612.26621408,0,null,14.55249324,15.93145568,124.1,0,0
666100_101309,2,ORIGINAL_IMPORT,10718,2023-12-31T00:00:00Z,10718#10824385#C,USD,Million,Fully consolidated,National accounting law,301.27792458,294.13576892,25.02970852,24.236035,29.29796874,0.2582157,8.84094316,3.7463927,8.17501846,2.51511152,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,260.14189852,322.7469745,0,null,1.92891658,2.03220286,124.1,0,0
666100_101310,2,ORIGINAL_IMPORT,1227670,2023-12-31T00:00:00Z,1227670#10903973#C,EUR,Million,Fully consolidated,IFRS,39.6589,40.3336,4.0109,3.4456,0.3861,0.0021,0.432,0.2184,0.6707,0.3729,1,2023-12-31T00:00:00Z,1,28.261,39.9567,0,null,0.3074,0.2289,124.1,0,0
666100_101312,2,ORIGINAL_IMPORT,1203747,2023-12-31T00:00:00Z,1203747#10833335#C,USD,Million,Fully consolidated,US-GAAP,472.12883404,439.92072906,49.63449366,43.76257804,145.12084748,3.66847498,6.47713698,7.746471,6.65290486,4.9604595,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,347.05186702,393.1854994,0,null,2.96993356,3.03697904,124.1,0,0
666100_101314,2,ORIGINAL_IMPORT,1004944,2023-12-31T00:00:00Z,1004944#10860325#U,EUR,Million,Not consolidated,National accounting law,85.303,66.618,12.955,8.987,18.357,0.018,0.829,-0.131,1.843,0.599,1,2023-12-31T00:00:00Z,1,33.862,55.112,0,null,0.346,0.377,124.1,0,0
666100_101315,2,ORIGINAL_IMPORT,148242,2023-12-31T00:00:00Z,148242#10824391#C,USD,Million,Fully consolidated,National accounting law,189.36361612,182.43890526,19.81646944,18.09956154,71.54568134,0.59253708,1.1189347,4.8290866,1.98237176,4.09339836,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,159.37526014,173.88064034,0,null,3.28069842,2.29947876,124.1,0,0
666100_101316,2,ORIGINAL_IMPORT,105279,2023-12-31T00:00:00Z,105279#10824364#C,USD,Million,Fully consolidated,National accounting law,3076.05205852,2901.02349084,271.19262446,275.13290544,1185.72558838,20.2359567,71.25666096,84.55069242,48.8208877,43.02960786,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,2263.44725062,2996.19183164,0,null,31.11000874,34.47768508,124.1,0,0
666100_101317,2,ORIGINAL_IMPORT,103464,2023-12-31T00:00:00Z,103464#10824375#C,USD,Million,Fully consolidated,National accounting law,2301.39589832,2191.21661816,214.00736012,204.26130298,939.31804704,12.03013356,43.07853294,54.98001166,20.74967004,26.07706764,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,1840.83240958,2282.7400405,0,null,24.83763228,23.8373862,124.1,0,0
666100_101318,2,ORIGINAL_IMPORT,856,2023-12-31T00:00:00Z,856#10824337#C,USD,Million,Fully consolidated,National accounting law,1526.3809542,1600.71264704,148.32544022,149.4434689,577.31413196,14.81614506,35.75426726,42.18519722,15.00731528,10.25252232,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,1202.82943394,1512.35304654,0,null,14.02337756,16.69070044,124.1,0,0
666100_101319,2,ORIGINAL_IMPORT,1194971,2023-12-31T00:00:00Z,1194971#10834382#U,HKD,Million,Not consolidated,IFRS,37.736272224,39.625362504,2.924650008,2.871141336,13.976741016,0.038056536,0.64439928,0.408374568,0.425866896,0.157906224,0.1159242203371656,2023-12-31T00:00:00Z,0.11592,29.23977672,36.195625872,0,null,0.129447864,0.194363064,124.1,0,0
666100_101320,2,ORIGINAL_IMPORT,132717,2023-12-31T00:00:00Z,132717#10845176#C,BRL,Million,Fully consolidated,IFRS,29.921939219,28.034375803,0.988928186,0.870834111,6.16647117,0.059672516,0.789988681,0.280849182,1.032207564,0.342295443,0.18671259796576622,2023-12-31T00:00:00Z,0.18671,12.679905533,22.604830332,0,null,0.295524588,0.233630223,124.1,0,0
666100_101321,2,ORIGINAL_IMPORT,111750,2023-12-31T00:00:00Z,111750#10823335#C,PLN,Million,Fully consolidated,IFRS,16.891283875,16.06479221,2.239244425,1.83204003,4.208822095,0.16966658,0.375121485,0.757216515,0.28041476,0.519287445,0.2301480081840631,2023-12-31T00:00:00Z,0.23015,12.6600912,14.23772342,0,null,0.355742855,0.165132625,124.1,0,0
666100_101322,2,ORIGINAL_IMPORT,1002433,2023-12-31T00:00:00Z,1002433#10862780#C,MYR,Million,Fully consolidated,IFRS,6.284540678,6.748426346,0.923019298,0.967286208,0.908270234,0.002504186,0.135738712,0.152873654,0.183042194,0.151493394,0.19717565590481936,2023-12-31T00:00:00Z,0.19718,4.220066078,7.740636106,0,null,0.195326508,0.119905158,124.1,0,0
666100_101323,2,ORIGINAL_IMPORT,1002454,2023-12-31T00:00:00Z,1002454#10837616#U,USD,Million,Not consolidated,IFRS,124.93925198,117.13660774,17.03045794,12.7703519,19.3027561,0.10238026,1.9705935,1.41157916,2.36743026,1.5266437,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,46.4108745,83.58849918,0,null,0.9332006,0.91779826,124.1,0,0
666100_101324,2,ORIGINAL_IMPORT,108149,2023-12-31T00:00:00Z,108149#10816951#C,KRW,Million,Fully consolidated,IFRS,26.86607,32.21897,4.13336,3.95486,7.6321,0.21616,0.46732,0.61698,0.1799,0.19425,0.000699921047156078,2023-12-31T00:00:00Z,0.0007,13.23217,32.57401,0,null,0.10157,-0.55755,124.1,0,0
666100_101325,2,ORIGINAL_IMPORT,1007133,2023-12-31T00:00:00Z,1007133#10841115#U,BRL,Million,Not consolidated,National accounting law,6.206520465,6.039807106,0.887413959,0.753225482,0.558150874,0.002296533,0.200451856,0.329655176,0.104109496,0.168953879,0.18671259796576622,2023-12-31T00:00:00Z,0.18671,3.003323705,5.614332358,0,null,0.162587068,0.099423075,124.1,0,0
666100_101326,2,ORIGINAL_IMPORT,1007646,2023-12-31T00:00:00Z,1007646#10841798#U,USD,Million,Not consolidated,IFRS,68.78413238,65.35303464,13.34658062,11.99479878,29.05696742,0.08878996,1.14249122,0.98665578,1.74952462,1.31101094,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,31.45339032,61.02316506,0,null,0.48834478,0.55357822,124.1,0,0
666100_101328,2,ORIGINAL_IMPORT,856,2023-12-31T00:00:00Z,856#10824337#C,USD,Million,Fully consolidated,National accounting law,1526.3809542,1600.71264704,148.32544022,149.4434689,577.31413196,14.81614506,35.75426726,42.18519722,15.00731528,10.25252232,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,1202.82943394,1512.35304654,0,null,14.02337756,16.69070044,124.1,0,0
666100_101329,2,ORIGINAL_IMPORT,1008056,2023-12-31T00:00:00Z,1008056#10867735#C,MYR,Million,Fully consolidated,IFRS,2.569886376,1.879460606,0.373774408,0.374780026,0.399664142,0.000630976,0.03519663,0.042768342,0.047283764,0.037700816,0.19717565590481936,2023-12-31T00:00:00Z,0.19718,1.20703737,1.899888454,0,null,0.042157084,0.021571492,124.1,0,0
666100_101330,2,ORIGINAL_IMPORT,1008367,2023-12-31T00:00:00Z,1008367#10856816#U,PLN,Million,Not consolidated,IFRS,4.935129465,6.342680835,0.32469562,0.370518485,1.439933475,0.055857405,0.389897115,0.15640994,0.03659385,-0.183774775,0.2301480081840631,2023-12-31T00:00:00Z,0.23015,2.915839395,4.24649765,0,null,-0.11571942,-0.115190075,124.1,0,0
666100_101332,2,ORIGINAL_IMPORT,1004058,2023-12-31T00:00:00Z,1004058#10824412#C,USD,Million,Fully consolidated,National accounting law,193.5419629152,98.91938953678,19.32016708634,9.00095897628,119.29810599614,1.58228510626,4.84112941784,6.11202179224,10.97595482746,10.43341646116,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,132.34740695782,52.74462113072,0,null,1.08559497604,0.49037970092,124.1,0,0
666100_101333,2,ORIGINAL_IMPORT,1005641,2023-12-31T00:00:00Z,1005641#10838013#C,HUF,Million,Fully consolidated,IFRS,13.31845938,13.18677183,1.24916949,1.02603015,5.70038877,0.11717595,0.32748192,0.40844412,0.17720073,0.23996601,0.002608276059938184,2023-12-31T00:00:00Z,0.00261,7.93858383,11.99716254,0,null,0.22144545,0.12094479,124.1,0,0
666100_101335,2,MODIFIED,1152291,2023-12-31T00:00:00Z,1152291#10831322#U,GBP,Million,Not consolidated,IFRS,104.23840258,111.47370486,3.57844166,3.06871842,48.11003196,0.72306894,1.03905122,2.41945556,0.47051376,1.61335478,1.1532229698951142,2023-12-31T00:00:00Z,1.15322,89.76549158,122.3508759,0,null,1.29391284,0.89489872,124.1,1,1
666100_101336,2,ORIGINAL_IMPORT,1476071,2023-12-31T00:00:00Z,1476071#10867703#C,EUR,Million,Fully consolidated,IFRS,3.963637,3.530823,0.191771,0.183963,2.342469,0.002734,0.043688,0.049773,0.003121,0.007808,1,2023-12-31T00:00:00Z,1,2.509167,3.036916,0,null,-0.005615,-0.021195,124.1,0,0
666100_101337,2,ORIGINAL_IMPORT,1096130,2023-12-31T00:00:00Z,1096130#10854003#U,EUR,Million,Not consolidated,National accounting law,27.9402,27.952,2.1912,2.0116,21.4494,0.1653,0.5448,0.6058,0.2881,0.0569,1,2023-12-31T00:00:00Z,1,21.5182,27.8837,0,null,0.0389,0.0264,124.1,0,0
666100_101338,2,ORIGINAL_IMPORT,1283,2023-12-31T00:00:00Z,1283#10824377#C,USD,Million,Fully consolidated,National accounting law,265.67949276,270.0120804,23.00475382,24.08110558,33.26633634,0.1223127,8.13787164,2.9355048,7.62778238,1.88995772,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,205.72814936,281.82929926,0,null,2.5142055,2.40729514,124.1,0,0
666100_101339,2,ORIGINAL_IMPORT,1010995,2023-12-31T00:00:00Z,1010995#10864067#C,EUR,Million,Fully consolidated,National accounting law,15.2555,15.9647,1.5664,1.4764,10.5146,0.0653,0.2552,0.3368,0.1129,0.0549,1,2023-12-31T00:00:00Z,1,11.0578,16.0811,0,null,0.0134,0.0178,124.1,0,0
666100_101341,2,ORIGINAL_IMPORT,1283,2023-12-31T00:00:00Z,1283#10824377#C,USD,Million,Fully consolidated,National accounting law,265.67949276,270.0120804,23.00475382,24.08110558,33.26633634,0.1223127,8.13787164,2.9355048,7.62778238,1.88995772,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,205.72814936,281.82929926,0,null,2.5142055,2.40729514,124.1,0,0
666100_101342,2,ORIGINAL_IMPORT,102931,2023-12-31T00:00:00Z,102931#10815567#C,DKK,Million,Fully consolidated,IFRS,505.87710115,508.5030874,23.57538685,21.5012937,224.0495493,2.2757206,3.8780082,4.32888635,3.2381127,2.8522973,0.1341475193440723,2023-12-31T00:00:00Z,0.13415,148.75853255,527.9921311,0,null,-0.614407,1.733218,124.1,0,0
666100_101345,2,ORIGINAL_IMPORT,111503,2023-09-30T00:00:00Z,111503#10766813#C,AUD,Million,Fully consolidated,IFRS,672.99276727,660.63352463,42.05379558,40.40301647,430.61056818,2.15763462,6.13763689,10.08539025,2.39372098,4.37672471,0.6084723692697114,2023-09-30T00:00:00Z,0.60847,393.923478,595.60511879,0,null,4.3323064,3.75000061,124.4,0,0
666100_101347,2,ORIGINAL_IMPORT,1005774,2024-03-31T00:00:00Z,1005774#10908230#C,JPY,Million,Fully consolidated,National accounting law,39.32315424,38.13060492,1.46130912,1.52044056,29.54106252,0.06380712,0.25467156,0.27401076,0.06850728,0.06627348,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,34.71193008,43.02679464,0,null,0.06082056,0.06991488,125.3,0,0
666100_101348,2,MODIFIED,1473760,2024-03-31T00:00:00Z,1473760#10916826#U,GBP,Million,Not consolidated,IFRS,8.449376052,9.12355905188,0.472236024,0.33287026188,4.795920532,0.0233896,0.095195672,0.115895468,0,0.014384604,1.1694812181316367,2024-03-31T00:00:00Z,1.16948,6.720065976,5.3310921222,0,null,-0.00657598604,-0.01394838796,125.3,0,1
666100_101349,2,ORIGINAL_IMPORT,111483,2024-03-31T00:00:00Z,111483#10908307#C,JPY,Million,Fully consolidated,National accounting law,136.74952116,145.12188312,6.94122444,6.27344064,91.57507164,0.4703526,0.70727004,0.99943884,0.20531988,0.37082304,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,112.52592468,132.32744784,0,null,0.30256056,0.28428012,125.3,0,0
666100_101350,2,ORIGINAL_IMPORT,111937,2024-03-31T00:00:00Z,111937#10910121#C,JPY,Million,Fully consolidated,National accounting law,97.52416452,94.51555416,6.57770256,6.42452508,63.66827556,0.31456188,0.54687708,0.7829928,0.198135,0.29154456,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,72.90987948,90.80847432,0,null,0.31614696,0.25533864,125.3,0,0
666100_101351,2,ORIGINAL_IMPORT,111942,2024-03-31T00:00:00Z,111942#10849211#C,JPY,Million,Fully consolidated,National accounting law,90.41575392,79.035669,6.843843,5.60563236,41.8744782,0.3360186,0.40546224,0.53701164,0.07761384,0.22667256,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,57.76030908,81.43077996,0,null,0.14818968,0.164322,125.3,0,0
666100_101352,2,ORIGINAL_IMPORT,111941,2024-03-31T00:00:00Z,111941#10849209#C,JPY,Million,Fully consolidated,National accounting law,66.15480708,65.20109076,3.5073414,3.1567572,39.3922368,0.25315992,0.31547376,0.40409136,-0.00215424,0.190485,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,50.81593896,68.175423,0,null,0.17094996,0.16178832,125.3,0,0
666100_101353,2,ORIGINAL_IMPORT,111938,2024-03-31T00:00:00Z,111938#10908321#C,JPY,Million,Fully consolidated,National accounting law,77.619042,69.81213744,3.00119292,2.8435662,47.14796592,0.29944548,0.3138642,0.4536144,0.09604728,0.16234524,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,56.65362948,70.57568088,0,null,0.0707472,0.12624336,125.3,0,0
666100_101354,2,ORIGINAL_IMPORT,1006217,2024-03-31T00:00:00Z,1006217#10910117#C,JPY,Million,Fully consolidated,National accounting law,45.5870844,43.49691468,2.50796988,2.15239176,29.7123552,0.13311612,0.23262732,0.32346036,-0.00882504,0.11468268,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,39.18292056,50.73368004,0,null,0.11182464,0.11760192,125.3,0,0
666100_101355,2,ORIGINAL_IMPORT,1007923,2024-03-31T00:00:00Z,1007923#10849184#C,JPY,Million,Fully consolidated,National accounting law,41.4926208,39.98415096,1.82762172,1.60832376,25.57295856,0.1311516,0.24797628,0.26277444,0.06397848,0.07366644,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,35.4823218,42.7982616,0,null,0.02895372,0.07262604,125.3,0,0
666100_101356,2,ORIGINAL_IMPORT,1005519,2024-03-31T00:00:00Z,1005519#10906125#U,JPY,Million,Not consolidated,National accounting law,34.99730568,34.03969092,1.2942576,1.22150916,14.63437656,0.35929908,0.18018504,0.20402856,-0.04808484,0.05038596,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,28.83538368,34.7368446,0,null,0.05541048,0.05534316,125.3,0,0
666100_101358,2,ORIGINAL_IMPORT,114984,2023-12-31T00:00:00Z,114984#10819409#U,JOD,Million,Not consolidated,IFRS,36.78661943,35.543104671,5.520101433,5.021852122,15.119611113,2.152733494,0.863981429,1.457050178,0.285480626,0.480231062,1.277889948117668,2023-12-31T00:00:00Z,1.27789,25.369694592,35.289571295,0,null,0.418508975,0.199478629,124.1,0,0
666100_101359,2,MODIFIED,108274,2024-03-31T00:00:00Z,108274#10961996#C,GBP,Million,Fully consolidated,National accounting law,29.159697372,32.019075972,0.842844236,0.827640996,0.055082508,null,0.268863452,0.065958672,0.22044698,0.01578798,1.1694812181316367,2024-03-31T00:00:00Z,1.16948,null,25.797442372,0,null,-0.00526266,-0.033681024,125.3,1,0
666100_101360,2,ORIGINAL_IMPORT,1003048,2023-12-31T00:00:00Z,1003048#10839720#U,EUR,Million,Not consolidated,National accounting law,5.2442,4.5682,0.6208,0.5612,2.6417,0.0011,0.0433,0.0842,0.0417,0.0596,1,2023-12-31T00:00:00Z,1,3.3436,5.0339,0,null,0.0355,0.0239,124.1,0,0
666100_101361,2,ORIGINAL_IMPORT,108566,2024-03-31T00:00:00Z,108566#10911424#C,JPY,Million,Fully consolidated,National accounting law,1584.294804,1470.566232,70.345116,59.58126,669.442932,4.000032,8.422344,9.328716,6.97986,5.54472,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,1010.69964,1418.390172,0,null,4.973724,3.52512,125.3,0,0
666100_101362,2,ORIGINAL_IMPORT,141042,2024-03-31T00:00:00Z,141042#10915182#U,USD,Million,Not consolidated,IFRS,46.385890573,48.792088983,5.169852094,4.808134782,16.725441601,0.172519886,0.659133442,0.408043812,0.772540714,0.376449139,0.9265307446064328,2024-03-31T00:00:00Z,0.92653,18.372256023,50.048463663,0,null,0.233578213,0.122209307,125.3,0,0
666100_101363,2,ORIGINAL_IMPORT,1203626,2023-12-31T00:00:00Z,1203626#10827074#C,USD,Million,Fully consolidated,National accounting law,2.90148646706,3.05952353566,0.41407107244,0.36281480298,0.00017848594,null,0.0834217915,0.07142699272,0.07724182908,0.05125626946,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,2.45435291278,3.50613794048,0,null,0.02752307556,0.0121769088,124.1,0,0
666100_101364,2,ORIGINAL_IMPORT,111772,2024-03-31T00:00:00Z,111772#10912494#C,JPY,Million,Fully consolidated,National accounting law,1917.1053,1862.01306,84.481704,75.022632,704.585196,8.57412,11.799972,13.1274,7.43886,5.95782,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,1291.833468,1777.415688,0,null,3.782772,3.29256,125.3,0,0
