RatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsLBR,TurnoverSource,AssetsSource
2907852.0,null,null,null,null,null,null,None,None
2810590.0,null,null,null,null,null,null,None,None
2907078.0,null,null,null,null,null,null,None,None
2939355.0,null,null,null,null,null,null,None,None
2767604.0,null,null,null,null,null,null,None,None
2862757.0,null,null,null,null,null,null,None,None
1000152.0,null,null,null,null,null,null,None,None
2897049.0,null,null,null,null,null,null,None,None
2305625.0,null,null,null,null,null,null,None,None
768114.0,null,null,null,null,null,null,None,None
2942880.0,null,null,null,null,null,null,None,None
2142667.0,null,null,null,null,null,null,None,None
2820058.0,null,null,null,null,null,null,None,None
2951654.0,null,null,null,null,null,null,None,None
685842.0,null,null,null,null,null,null,None,None
2317636.0,null,null,null,null,null,null,None,None
2918226.0,null,null,null,null,null,null,None,None
2840887.0,null,null,null,null,null,null,None,None
2953624.0,null,null,null,null,null,null,None,None
2886762.0,3944000,3944000,null,5061000,5061000,null,Direct,Direct
2934369.0,null,null,null,null,null,null,None,None
761502.0,null,null,null,null,null,null,None,None
2935367.0,68822000,68822000,null,119060000,119060000,null,Direct,Direct
2920125.0,null,null,null,null,null,null,None,None
2931068.0,null,null,null,null,null,null,None,None
2875723.0,null,null,null,null,null,null,None,None
2935037.0,null,null,null,null,null,null,None,None
2857156.0,null,null,null,null,null,null,None,None
2908995.0,null,null,null,null,null,null,None,None
2916488.0,125564000,125564000,null,72038000,72038000,null,Direct,Direct
2907219.0,null,null,null,null,null,null,None,None
749251.0,null,null,null,null,null,null,None,None
2907200.0,null,null,null,null,null,null,None,None
2886031.0,null,null,null,null,null,null,None,None
2872727.0,804891422.366993,804891422.366993,null,3043874411.87115,3043874411.87115,null,Direct,Direct
2932638.0,null,null,null,null,null,null,None,None
2883898.0,null,null,null,null,null,null,None,None
2934187.0,11807000,11807000,null,15147000,15147000,null,Direct,Direct
2728914.0,null,null,null,null,null,null,None,None
2333525.0,null,null,null,null,null,null,None,None
2922632.0,null,null,null,null,null,null,None,None
971865.0,null,null,null,null,null,null,None,None
2900127.0,null,null,null,null,null,null,None,None
773423.0,null,null,null,null,null,null,None,None
2846717.0,null,null,null,null,null,null,None,None
2905948.0,null,null,null,null,null,null,None,None
2123272.0,null,null,null,null,null,null,None,None
2894295.0,null,null,null,null,null,null,None,None
2825433.0,null,null,null,null,null,null,None,None
2800422.0,null,null,null,null,null,null,None,None
2872689.0,1.0010872176E8,null,1.0010872176E8,3.4257115096400003E9,null,3.4257115096400003E9,LBR,LBR
2902370.0,null,null,null,null,null,null,None,None
2940113.0,null,null,null,null,null,null,None,None
2909644.0,null,null,null,null,null,null,None,None
2899770.0,null,null,null,null,null,null,None,None
2869255.0,71569000,71569000,null,1883514000,1883514000,null,Direct,Direct
2861452.0,1830925624.32139,1830925624.32139,null,7820259681.50561,7820259681.50561,null,Direct,Direct
2907065.0,null,null,null,null,null,null,None,None
2819380.0,null,null,null,null,null,null,None,None
2872256.0,null,null,null,null,null,null,None,None
2928155.0,null,null,null,null,null,null,None,None
2884635.0,null,null,null,null,null,null,None,None
2908307.0,null,null,null,null,null,null,None,None
2906110.0,null,null,null,null,null,null,None,None
1379783.0,null,null,null,null,null,null,None,None
2763504.0,null,null,null,null,null,null,None,None
2872098.0,null,null,null,null,null,null,None,None
2882333.0,904590000,904590000,null,693626000,693626000,null,Direct,Direct
2796033.0,null,null,null,null,null,null,None,None
2907450.0,null,null,null,null,null,null,None,None
2941329.0,null,null,null,null,null,null,None,None
2428856.0,null,null,null,null,null,null,None,None
2901356.0,6.1462548E8,null,6.1462548E8,9.041575392E10,null,9.041575392E10,LBR,LBR
2861060.0,null,null,null,null,null,null,None,None
2932580.0,null,null,null,null,null,null,None,None
2908005.0,null,null,null,null,null,null,None,None
770748.0,null,null,null,null,null,null,None,None
2947790.0,null,null,null,null,null,null,None,None
2877231.0,null,null,null,null,null,null,None,None
2379470.0,null,null,null,null,null,null,None,None
2876643.0,null,null,null,null,null,null,None,None
2861134.0,null,null,null,null,null,null,None,None
2802239.0,null,null,null,null,null,null,None,None
2816875.0,1082000,1082000,null,3668000,3668000,null,Direct,Direct
2920316.0,null,null,null,null,null,null,None,None
2746541.0,null,null,null,null,null,null,None,None
2923095.0,null,null,null,null,null,null,None,None
2908981.0,null,null,null,null,null,null,None,None
1877974.0,null,null,null,null,null,null,None,None
2879659.0,null,null,null,null,null,null,None,None
2927079.0,null,null,null,null,null,null,None,None
2954617.0,null,null,null,null,null,null,None,None
2907807.0,13719000,13719000,null,5222000,5222000,null,Direct,Direct
2945888.0,null,null,null,null,null,null,None,None
2914514.0,null,null,null,null,null,null,None,None
2891518.0,263059000,263059000,null,71009000,71009000,null,Direct,Direct
2887339.0,null,null,null,null,null,null,None,None
2816622.0,null,null,null,null,null,null,None,None
2922997.0,null,null,null,null,null,null,None,None
2867271.0,7633000,7633000,null,5214000,5214000,null,Direct,Direct
2864414.0,5536000,5536000,null,4279000,4279000,null,Direct,Direct
746140.0,null,null,null,null,null,null,None,None
2811572.0,22674848.9249075,22674848.9249075,null,198616198.997517,198616198.997517,null,Direct,Direct
827607.0,null,null,null,null,null,null,None,None
762465.0,null,null,null,null,null,null,None,None
2915742.0,null,null,null,null,null,null,None,None
2837293.0,null,null,null,null,null,null,None,None
2887952.0,null,null,null,null,null,null,None,None
2911633.0,null,null,null,null,null,null,None,None
2872485.0,null,null,null,null,null,null,None,None
2957300.0,null,null,null,null,null,null,None,None
971694.0,null,null,null,null,null,null,None,None
761666.0,null,null,null,null,null,null,None,None
2884838.0,null,null,null,null,null,null,None,None
2902984.0,null,null,null,null,null,null,None,None
1793473.0,null,null,null,null,null,null,None,None
1889114.0,null,null,null,null,null,null,None,None
2913337.0,null,null,null,null,null,null,None,None
2920150.0,null,null,null,null,null,null,None,None
837599.0,null,null,null,null,null,null,None,None
2908053.0,null,null,null,null,null,null,None,None
755669.0,null,null,null,null,null,null,None,None
2909940.0,null,null,null,null,null,null,None,None
2872991.0,null,null,null,null,null,null,None,None
2887022.0,null,null,null,null,null,null,None,None
2947546.0,1866879241.93498,1866879241.93498,null,17719139430.4604,17719139430.4604,null,Direct,Direct
2947646.0,null,null,null,null,null,null,None,None
2943122.0,null,null,null,null,null,null,None,None
2916403.0,null,null,null,null,null,null,None,None
2905698.0,null,null,null,null,null,null,None,None
1933418.0,null,null,null,null,null,null,None,None
544940.0,null,null,null,null,null,null,None,None
1446018.0,null,null,null,null,null,null,None,None
2848083.0,null,null,null,null,null,null,None,None
1114594.0,null,null,null,null,null,null,None,None
2950054.0,null,null,null,null,null,null,None,None
351009.0,null,null,null,null,null,null,None,None
2823644.0,725000,725000,null,1047000,1047000,null,Direct,Direct
2959571.0,null,null,null,null,null,null,None,None
2802127.0,2237000,2237000,null,1065000,1065000,null,Direct,Direct
2896535.0,3651000,3651000,null,3826000,3826000,null,Direct,Direct
2889613.0,null,null,null,null,null,null,None,None
2954738.0,null,null,null,null,null,null,None,None
2925387.0,26799000,26799000,null,10591000,10591000,null,Direct,Direct
738518.0,null,null,null,null,null,null,None,None
1664798.0,null,null,null,null,null,null,None,None
2860419.0,null,null,null,null,null,null,None,None
2859375.0,null,null,null,null,null,null,None,None
348259.0,null,null,null,null,null,null,None,None
2868306.0,null,null,null,null,null,null,None,None
2114630.0,null,null,null,null,null,null,None,None
2855843.0,null,null,null,null,null,null,None,None
1249187.0,null,null,null,null,null,null,None,None
2797568.0,null,null,null,null,null,null,None,None
2948319.0,813000,813000,null,5955000,5955000,null,Direct,Direct
2958380.0,null,null,null,null,null,null,None,None
2944402.0,null,null,null,null,null,null,None,None
2960455.0,null,null,null,null,null,null,None,None
2817554.0,null,null,null,null,null,null,None,None
1002774.0,null,null,null,null,null,null,None,None
773714.0,null,null,null,null,null,null,None,None
2922801.0,2023000,2023000,null,9253000,9253000,null,Direct,Direct
2956519.0,null,null,null,null,null,null,None,None
2897075.0,null,null,null,null,null,null,None,None
2906490.0,null,null,null,null,null,null,None,None
2874236.0,null,null,null,null,null,null,None,None
2947087.0,null,null,null,null,null,null,None,None
2931047.0,null,null,null,null,null,null,None,None
2900690.0,null,null,null,null,null,null,None,None
2952143.0,null,null,null,null,null,null,None,None
2764722.0,null,null,null,null,null,null,None,None
2055905.0,null,null,null,null,null,null,None,None
2909412.0,868000,868000,null,2154000,2154000,null,Direct,Direct
896096.0,null,null,null,null,null,null,None,None
2783746.0,26367000,26367000,null,25813000,25813000,null,Direct,Direct
2818131.0,null,null,null,null,null,null,None,None
775314.0,null,null,null,null,null,null,None,None
2903515.0,null,null,null,null,null,null,None,None
2914617.0,null,null,null,null,null,null,None,None
2880427.0,null,null,null,null,null,null,None,None
2952471.0,41082000,41082000,null,36642000,36642000,null,Direct,Direct
2930287.0,null,null,null,null,null,null,None,None
2884829.0,null,null,null,null,null,null,None,None
2937634.0,null,null,null,null,null,null,None,None
2774331.0,null,null,null,null,null,null,None,None
2958842.0,null,null,null,null,null,null,None,None
2910777.0,527000,527000,null,2158000,2158000,null,Direct,Direct
2852183.0,null,null,null,null,null,null,None,None
351425.0,null,null,null,null,null,null,None,None
2948848.0,2428000,2428000,null,14523000,14523000,null,Direct,Direct
2886381.0,null,null,null,null,null,null,None,None
2873703.0,null,null,null,null,null,null,None,None
2887311.0,null,null,null,null,null,null,None,None
356120.0,null,null,null,null,null,null,None,None
884503.0,null,null,null,null,null,null,None,None
705255.0,null,null,null,null,null,null,None,None
2869558.0,null,null,null,null,null,null,None,None
2892550.0,null,null,null,null,null,null,None,None
2744126.0,null,null,null,null,null,null,None,None
2869891.0,447000,447000,null,713000,713000,null,Direct,Direct
2945717.0,null,null,null,null,null,null,None,None
2883017.0,null,null,null,null,null,null,None,None
2948076.0,null,null,null,null,null,null,None,None
507858.0,null,null,null,null,null,null,None,None
2874851.0,5021000,5021000,null,3567000,3567000,null,Direct,Direct
2837788.0,null,null,null,null,null,null,None,None
2780129.0,null,null,null,null,null,null,None,None
2363463.0,null,null,null,null,null,null,None,None
2833164.0,null,null,null,null,null,null,None,None
2838089.0,null,null,null,null,null,null,None,None
2904131.0,null,null,null,null,null,null,None,None
2552671.0,null,null,null,null,null,null,None,None
2948813.0,null,null,null,null,null,null,None,None
2875557.0,null,null,null,null,null,null,None,None
2858057.0,null,null,null,null,null,null,None,None
1066466.0,null,null,null,null,null,null,None,None
334321.0,null,null,null,null,null,null,None,None
2939791.0,5094000,5094000,null,3677000,3677000,null,Direct,Direct
2901354.0,1.20475872E9,null,1.20475872E9,1.3674952116E11,null,1.3674952116E11,LBR,LBR
2930900.0,null,null,null,null,null,null,None,None
2939264.0,null,null,null,null,null,null,None,None
2844984.0,null,null,null,null,null,null,None,None
2889295.0,null,null,null,null,null,null,None,None
2762371.0,null,null,null,null,null,null,None,None
2826730.0,null,null,null,null,null,null,None,None
2857419.0,1232060000,1232060000,null,1398961000,1398961000,null,Direct,Direct
2953914.0,null,null,null,null,null,null,None,None
2944668.0,2441000,2441000,null,4303000,4303000,null,Direct,Direct
2951247.0,null,null,null,null,null,null,None,None
2851335.0,10184000,10184000,null,4690000,4690000,null,Direct,Direct
2603364.0,null,null,null,null,null,null,None,None
2945325.0,null,null,null,null,null,null,None,None
2933477.0,null,null,null,null,null,null,None,None
2885136.0,null,null,null,null,null,null,None,None
2943588.0,null,null,null,null,null,null,None,None
2874411.0,964645282.135331,964645282.135331,null,12484195738.7029,12484195738.7029,null,Direct,Direct
2824637.0,null,null,null,null,null,null,None,None
924271.0,null,null,null,null,null,null,None,None
2896824.0,null,null,null,null,null,null,None,None
1169223.0,null,null,null,null,null,null,None,None
2926986.0,null,null,null,null,null,null,None,None
2844737.0,null,null,null,null,null,null,None,None
669921.0,null,null,null,null,null,null,None,None
2811469.0,null,null,null,null,null,null,None,None
777608.0,null,null,null,null,null,null,None,None
2938106.0,null,null,null,null,null,null,None,None
2890505.0,null,null,null,null,null,null,None,None
2929734.0,null,null,null,null,null,null,None,None
1888404.0,null,null,null,null,null,null,None,None
2926322.0,null,null,null,null,null,null,None,None
2898037.0,null,null,null,null,null,null,None,None
2931780.0,null,null,null,null,null,null,None,None
2870576.0,null,null,null,null,null,null,None,None
2954529.0,3252000000,3252000000,null,2406000000,2406000000,null,Direct,Direct
2902265.0,null,null,null,null,null,null,None,None
2867972.0,null,null,null,null,null,null,None,None
2355459.0,null,null,null,null,null,null,None,None
2932581.0,null,null,null,null,null,null,None,None
350552.0,null,null,null,null,null,null,None,None
2051363.0,null,null,null,null,null,null,None,None
2908280.0,null,null,null,null,null,null,None,None
2775080.0,null,null,null,null,null,null,None,None
2732038.0,null,null,null,null,null,null,None,None
1088872.0,null,null,null,null,null,null,None,None
576992.0,null,null,null,null,null,null,None,None
694887.0,null,null,null,null,null,null,None,None
2851175.0,null,null,null,null,null,null,None,None
2930167.0,null,null,null,null,null,null,None,None
2752603.0,15807000,15807000,null,15399000,15399000,null,Direct,Direct
2923504.0,null,null,null,null,null,null,None,None
350940.0,null,null,null,null,null,null,None,None
2914206.0,10965000,10965000,null,48957000,48957000,null,Direct,Direct
350522.0,null,null,null,null,null,null,None,None
2885527.0,null,null,null,null,null,null,None,None
2840336.0,null,null,null,null,null,null,None,None
768563.0,null,null,null,null,null,null,None,None
2747834.0,null,null,null,null,null,null,None,None
2925124.0,null,null,null,null,null,null,None,None
2762961.0,221059990.9788,221059990.9788,null,81494136.2201173,81494136.2201173,null,Direct,Direct
2802061.0,null,null,null,null,null,null,None,None
2916361.0,null,null,null,null,null,null,None,None
2911107.0,null,null,null,null,null,null,None,None
2853654.0,null,null,null,null,null,null,None,None
757567.0,null,null,null,null,null,null,None,None
2948713.0,183212000,183212000,null,427860000,427860000,null,Direct,Direct
1014807.0,null,null,null,null,null,null,None,None
2789210.0,null,null,null,null,null,null,None,None
2951576.0,null,null,null,null,null,null,None,None
2842076.0,null,null,null,null,null,null,None,None
1777512.0,null,null,null,null,null,null,None,None
2930902.0,null,null,null,null,null,null,None,None
2869324.0,null,null,null,null,null,null,None,None
2790998.0,null,null,null,null,null,null,None,None
2884277.0,null,null,null,null,null,null,None,None
1094283.0,null,null,null,null,null,null,None,None
2911799.0,null,null,null,null,null,null,None,None
744081.0,null,null,null,null,null,null,None,None
2903949.0,14788000,14788000,null,5883000,5883000,null,Direct,Direct
1612323.0,null,null,null,null,null,null,None,None
692785.0,null,null,null,null,null,null,None,None
2921532.0,null,null,null,null,null,null,None,None
2908251.0,null,null,null,null,null,null,None,None
2857637.0,null,null,null,null,null,null,None,None
493407.0,null,null,null,null,null,null,None,None
341814.0,null,null,null,null,null,null,None,None
2844691.0,null,null,null,null,null,null,None,None
2950893.0,null,null,null,null,null,null,None,None
2801852.0,null,null,null,null,null,null,None,None
2941697.0,null,null,null,null,null,null,None,None
2959197.0,24782873.4716822,24782873.4716822,null,377842319.763901,377842319.763901,null,Direct,Direct
2804076.0,null,null,null,null,null,null,None,None
2950373.0,null,null,null,null,null,null,None,None
2857280.0,null,null,null,null,null,null,None,None
2890177.0,null,null,null,null,null,null,None,None
2956603.0,null,null,null,null,null,null,None,None
2911099.0,null,null,null,null,null,null,None,None
2907560.0,null,null,null,null,null,null,None,None
2893930.0,null,null,null,null,null,null,None,None
2930600.0,null,null,null,null,null,null,None,None
2958571.0,null,null,null,null,null,null,None,None
2931168.0,null,null,null,null,null,null,None,None
726753.0,null,null,null,null,null,null,None,None
2874090.0,null,null,null,null,null,null,None,None
2758788.0,null,null,null,null,null,null,None,None
2863065.0,null,null,null,null,null,null,None,None
2773950.0,null,null,null,null,null,null,None,None
2877455.0,null,null,null,null,null,null,None,None
2828281.0,null,null,null,null,null,null,None,None
2941104.0,null,null,null,null,null,null,None,None
2940653.0,null,null,null,null,null,null,None,None
1132371.0,null,null,null,null,null,null,None,None
1888979.0,null,null,null,null,null,null,None,None
2880008.0,null,null,null,null,null,null,None,None
762848.0,null,null,null,null,null,null,None,None
2884828.0,null,null,null,null,null,null,None,None
2935323.0,null,null,null,null,null,null,None,None
2942900.0,null,null,null,null,null,null,None,None
2884752.0,2263000,2263000,null,16640000,16640000,null,Direct,Direct
2923468.0,329000,329000,null,2383000,2383000,null,Direct,Direct
2919638.0,null,null,null,null,null,null,None,None
2956478.0,null,null,null,null,null,null,None,None
2860612.0,136000,136000,null,6432000,6432000,null,Direct,Direct
351244.0,null,null,null,null,null,null,None,None
2846220.0,null,null,null,null,null,null,None,None
2904471.0,24322000,24322000,null,20502000,20502000,null,Direct,Direct
2779845.0,null,null,null,null,null,null,None,None
2903760.0,null,null,null,null,null,null,None,None
2769362.0,null,null,null,null,null,null,None,None
2863594.0,null,null,null,null,null,null,None,None
2095737.0,null,null,null,null,null,null,None,None
2923570.0,null,null,null,null,null,null,None,None
2959245.0,null,null,null,null,null,null,None,None
2948701.0,null,null,null,null,null,null,None,None
2866771.0,-896613107.228182,-896613107.228182,null,18922366992.3996,18922366992.3996,null,Direct,Direct
2427702.0,null,null,null,null,null,null,None,None
2114633.0,null,null,null,null,null,null,None,None
2933356.0,16612000,16612000,null,9597000,9597000,null,Direct,Direct
2896072.0,null,null,null,null,null,null,None,None
2738580.0,null,null,null,null,null,null,None,None
2809286.0,null,null,null,null,null,null,None,None
971675.0,null,null,null,null,null,null,None,None
352355.0,null,null,null,null,null,null,None,None
2848800.0,null,null,null,null,null,null,None,None
2876474.0,null,null,null,null,null,null,None,None
2875298.0,null,null,null,null,null,null,None,None
2889706.0,null,null,null,null,null,null,None,None
2787401.0,null,null,null,null,null,null,None,None
2767600.0,null,null,null,null,null,null,None,None
356121.0,null,null,null,null,null,null,None,None
2789017.0,266000,266000,null,209487000,209487000,null,Direct,Direct
371705.0,null,null,null,null,null,null,None,None
2878953.0,null,null,null,null,null,null,None,None
340951.0,null,null,null,null,null,null,None,None
2945279.0,null,null,null,null,null,null,None,None
2759025.0,null,null,null,null,null,null,None,None
2910426.0,null,null,null,null,null,null,None,None
2887566.0,null,null,null,null,null,null,None,None
2917970.0,null,null,null,null,null,null,None,None
2910143.0,null,null,null,null,null,null,None,None
2852629.0,null,null,null,null,null,null,None,None
2955644.0,null,null,null,null,null,null,None,None
1423120.0,null,null,null,null,null,null,None,None
2811491.0,156000,156000,null,13531000,13531000,null,Direct,Direct
2898333.0,null,null,null,null,null,null,None,None
2936891.0,null,null,null,null,null,null,None,None
763747.0,null,null,null,null,null,null,None,None
2820795.0,null,null,null,null,null,null,None,None
2849472.0,null,null,null,null,null,null,None,None
2893508.0,null,null,null,null,null,null,None,None
2753466.0,null,null,null,null,null,null,None,None
2305629.0,null,null,null,null,null,null,None,None
2862084.0,null,null,null,null,null,null,None,None
2944110.0,null,null,null,null,null,null,None,None
2943202.0,null,null,null,null,null,null,None,None
350636.0,null,null,null,null,null,null,None,None
2846316.0,null,null,null,null,null,null,None,None
2874344.0,null,null,null,null,null,null,None,None
2921672.0,10665000,10665000,null,1096000,1096000,null,Direct,Direct
2863748.0,null,null,null,null,null,null,None,None
2923099.0,null,null,null,null,null,null,None,None
2745445.0,null,null,null,null,null,null,None,None
2930786.0,null,null,null,null,null,null,None,None
352672.0,null,null,null,null,null,null,None,None
576991.0,null,null,null,null,null,null,None,None
2500645.0,null,null,null,null,null,null,None,None
2944120.0,null,null,null,null,null,null,None,None
2901048.0,33967000,33967000,null,96311000,96311000,null,Direct,Direct
2918580.0,null,null,null,null,null,null,None,None
2932463.0,null,null,null,null,null,null,None,None
2748653.0,null,null,null,null,null,null,None,None
2954980.0,null,null,null,null,null,null,None,None
2935576.0,null,null,null,null,null,null,None,None
2901458.0,null,null,null,null,null,null,None,None
2954878.0,null,null,null,null,null,null,None,None
348258.0,null,null,null,null,null,null,None,None
2246457.0,null,null,null,null,null,null,None,None
2848416.0,null,null,null,null,null,null,None,None
340809.0,null,null,null,null,null,null,None,None
2931793.0,null,null,null,null,null,null,None,None
1047931.0,null,null,null,null,null,null,None,None
2921644.0,null,null,null,null,null,null,None,None
2939809.0,null,null,null,null,null,null,None,None
2811467.0,null,null,null,null,null,null,None,None
2926090.0,null,null,null,null,null,null,None,None
971576.0,null,null,null,null,null,null,None,None
2903189.0,null,null,null,null,null,null,None,None
2861099.0,null,null,null,null,null,null,None,None
2919676.0,null,null,null,null,null,null,None,None
342350.0,null,null,null,null,null,null,None,None
2892477.0,null,null,null,null,null,null,None,None
1000641.0,null,null,null,null,null,null,None,None
2932164.0,null,null,null,null,null,null,None,None
2885621.0,null,null,null,null,null,null,None,None
341825.0,null,null,null,null,null,null,None,None
2793782.0,null,null,null,null,null,null,None,None
2863353.0,300000000,300000000,null,0,0,null,Direct,Direct
2950994.0,null,null,null,null,null,null,None,None
2748217.0,null,null,null,null,null,null,None,None
768601.0,null,null,null,null,null,null,None,None
2787333.0,null,null,null,null,null,null,None,None
2763565.0,663900000,663900000,null,517400000,517400000,null,Direct,Direct
2952972.0,null,null,null,null,null,null,None,None
2874078.0,null,null,null,null,null,null,None,None
339790.0,null,null,null,null,null,null,None,None
2935214.0,null,null,null,null,null,null,None,None
2864417.0,null,null,null,null,null,null,None,None
2954740.0,null,null,null,null,null,null,None,None
2861150.0,null,null,null,null,null,null,None,None
2876930.0,3420000,3420000,null,7454000,7454000,null,Direct,Direct
2913641.0,11847000,11847000,null,5082000,5082000,null,Direct,Direct
775050.0,null,null,null,null,null,null,None,None
2885975.0,null,null,null,null,null,null,None,None
2869674.0,null,null,null,null,null,null,None,None
2959230.0,null,null,null,null,null,null,None,None
2844160.0,null,null,null,null,null,null,None,None
2893306.0,null,null,null,null,null,null,None,None
2863100.0,1.0597999999999998E10,null,1.0597999999999998E10,9.03573E11,null,9.03573E11,LBR,LBR
2915847.0,null,null,null,null,null,null,None,None
2872451.0,null,null,null,null,null,null,None,None
2853923.0,null,null,null,null,null,null,None,None
2169739.0,null,null,null,null,null,null,None,None
2941077.0,null,null,null,null,null,null,None,None
2960433.0,null,null,null,null,null,null,None,None
2870938.0,4629000,4629000,null,2781000,2781000,null,Direct,Direct
2928778.0,null,null,null,null,null,null,None,None
2882199.0,8.29E8,null,8.29E8,5.38415E10,null,5.38415E10,LBR,LBR
324619.0,null,null,null,null,null,null,None,None
2851477.0,null,null,null,null,null,null,None,None
1316879.0,null,null,null,null,null,null,None,None
2870425.0,null,null,null,null,null,null,None,None
1645768.0,null,null,null,null,null,null,None,None
2928977.0,null,null,null,null,null,null,None,None
2930037.0,null,null,null,null,null,null,None,None
2919239.0,null,null,null,null,null,null,None,None
341827.0,null,null,null,null,null,null,None,None
579130.0,null,null,null,null,null,null,None,None
2854462.0,7.318E9,null,7.318E9,7.57367E11,null,7.57367E11,LBR,LBR
2912429.0,null,null,null,null,null,null,None,None
2888173.0,null,null,null,null,null,null,None,None
2960033.0,null,null,null,null,null,null,None,None
2894279.0,23801000,23801000,null,42606000,42606000,null,Direct,Direct
1234262.0,null,null,null,null,null,null,None,None
2903079.0,null,null,null,null,null,null,None,None
1058413.0,null,null,null,null,null,null,None,None
2910909.0,null,null,null,null,null,null,None,None
2822294.0,null,null,null,null,null,null,None,None
1477997.0,null,null,null,null,null,null,None,None
1066891.0,null,null,null,null,null,null,None,None
2740980.0,null,null,null,null,null,null,None,None
2947826.0,null,null,null,null,null,null,None,None
2899372.0,null,null,null,null,null,null,None,None
2886096.0,null,null,null,null,null,null,None,None
2945494.0,null,null,null,null,null,null,None,None
2831668.0,null,null,null,null,null,null,None,None
2356514.0,null,null,null,null,null,null,None,None
2268331.0,null,null,null,null,null,null,None,None
1373921.0,null,null,null,null,null,null,None,None
2867408.0,106000,106000,null,12640000,12640000,null,Direct,Direct
2826236.0,null,null,null,null,null,null,None,None
2861875.0,null,null,null,null,null,null,None,None
2876485.0,null,null,null,null,null,null,None,None
2800849.0,773000,773000,null,4029000,4029000,null,Direct,Direct
2938766.0,null,null,null,null,null,null,None,None
776680.0,null,null,null,null,null,null,None,None
988661.0,null,null,null,null,null,null,None,None
340663.0,null,null,null,null,null,null,None,None
2831551.0,null,null,null,null,null,null,None,None
2889064.0,null,null,null,null,null,null,None,None
2266446.0,null,null,null,null,null,null,None,None
2883289.0,null,null,null,null,null,null,None,None
2782980.0,null,null,null,null,null,null,None,None
1195583.0,null,null,null,null,null,null,None,None
2924636.0,null,null,null,null,null,null,None,None
2808399.0,null,null,null,null,null,null,None,None
2838003.0,null,null,null,null,null,null,None,None
2952439.0,null,null,null,null,null,null,None,None
841090.0,null,null,null,null,null,null,None,None
2868796.0,null,null,null,null,null,null,None,None
919045.0,null,null,null,null,null,null,None,None
2916679.0,134317973.217517,134317973.217517,null,162870108.577633,162870108.577633,null,Direct,Direct
2896919.0,9183000,9183000,null,6034000,6034000,null,Direct,Direct
2952696.0,null,null,null,null,null,null,None,None
2947730.0,null,null,null,null,null,null,None,None
2907118.0,563000,563000,null,10634000,10634000,null,Direct,Direct
2916770.0,null,null,null,null,null,null,None,None
324765.0,null,null,null,null,null,null,None,None
2804819.0,null,null,null,null,null,null,None,None
2596248.0,null,null,null,null,null,null,None,None
769354.0,null,null,null,null,null,null,None,None
2860791.0,null,null,null,null,null,null,None,None
2917111.0,null,null,null,null,null,null,None,None
1351264.0,null,null,null,null,null,null,None,None
2940802.0,null,null,null,null,null,null,None,None
2923462.0,null,null,null,null,null,null,None,None
2886865.0,41248000,41248000,null,117147000,117147000,null,Direct,Direct
2639838.0,null,null,null,null,null,null,None,None
1790180.0,null,null,null,null,null,null,None,None
2796625.0,null,null,null,null,null,null,None,None
2745849.0,null,null,null,null,null,null,None,None
2889320.0,null,null,null,null,null,null,None,None
2786497.0,null,null,null,null,null,null,None,None
2478081.0,null,null,null,null,null,null,None,None
2952878.0,null,null,null,null,null,null,None,None
2868138.0,null,null,null,null,null,null,None,None
2951076.0,null,null,null,177162000,177162000,null,None,Direct
2411935.0,null,null,null,null,null,null,None,None
341635.0,null,null,null,null,null,null,None,None
2945629.0,null,null,null,null,null,null,None,None
2662019.0,null,null,null,null,null,null,None,None
2262597.0,null,null,null,null,null,null,None,None
2875357.0,null,null,null,null,null,null,None,None
2839642.0,10123000,10123000,null,4098000,4098000,null,Direct,Direct
2875055.0,24108000,24108000,null,5422000,5422000,null,Direct,Direct
2938489.0,null,null,null,null,null,null,None,None
2114616.0,null,null,null,null,null,null,None,None
2868067.0,null,null,null,null,null,null,None,None
2898206.0,null,null,null,null,null,null,None,None
350542.0,null,null,null,null,null,null,None,None
2747684.0,null,null,null,null,null,null,None,None
2859545.0,null,null,null,null,null,null,None,None
1140721.0,null,null,null,null,null,null,None,None
2851443.0,null,null,null,null,null,null,None,None
2937295.0,null,null,null,null,null,null,None,None
913235.0,null,null,null,null,null,null,None,None
2793894.0,null,null,null,null,null,null,None,None
2853699.0,null,null,null,null,null,null,None,None
2881396.0,null,null,null,null,null,null,None,None
2905787.0,null,null,null,null,null,null,None,None
2897513.0,null,null,null,null,null,null,None,None
2859814.0,null,null,null,null,null,null,None,None
2909388.0,27906000,27906000,null,10720000,10720000,null,Direct,Direct
2926909.0,4069000,4069000,null,53387000,53387000,null,Direct,Direct
2949411.0,null,null,null,null,null,null,None,None
2911214.0,null,null,null,null,null,null,None,None
2848874.0,null,null,null,null,null,null,None,None
2928051.0,12626000,12626000,null,6599000,6599000,null,Direct,Direct
2792847.0,3839000,3839000,null,5124000,5124000,null,Direct,Direct
2774681.0,null,null,null,null,null,null,None,None
2928892.0,null,null,null,null,null,null,None,None
362783.0,null,null,null,null,null,null,None,None
2766182.0,null,null,null,null,null,null,None,None
2933481.0,null,null,null,null,null,null,None,None
971991.0,null,null,null,null,null,null,None,None
1140947.0,null,null,null,null,null,null,None,None
1070351.0,null,null,null,null,null,null,None,None
